YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2010,8,7,14,27.15,24.33,25.75,18.98,84.44,2.17,100.72,5.7,201.96
2010,8,7,15,26.62,24.23,25.42,18.86,86.62,1.78,100.69,5.68,202.15
2010,8,7,16,26.05,24.14,25.09,18.8,89.12,1.16,100.7,5.24,203.93
2010,8,7,17,25.39,23.99,24.69,18.62,91.81,0.84,100.72,4.58,205.43
2010,8,7,18,24.73,23.69,24.22,18.25,93.81,0.61,100.77,4.11,206.91
2010,8,7,19,24.35,23.53,23.94,18.07,95,0.35,100.82,3.89,209.09
2010,8,7,20,24.17,23.47,23.82,18.01,95.69,0.16,100.87,3.74,211.93
2010,8,7,21,24.02,23.41,23.72,17.94,96.19,0.11,100.92,3.51,214.93
2010,8,7,22,23.9,23.36,23.63,17.88,96.56,0.11,100.96,3.26,217.31
2010,8,7,23,23.78,23.26,23.52,17.76,96.75,0.2,100.96,2.86,216.9
2010,8,8,0,23.63,23.15,23.39,17.64,96.94,0.27,100.93,2.47,215.2
2010,8,8,1,23.55,23.08,23.32,17.58,97.06,0.24,100.86,2.43,217.42
2010,8,8,2,23.48,23.03,23.26,17.52,97.12,0.15,100.8,2.48,220.01
2010,8,8,3,23.39,22.94,23.16,17.46,97.19,0.15,100.79,2.26,217.98
2010,8,8,4,23.35,22.89,23.12,17.4,97.12,0.39,100.82,2.15,215.25
2010,8,8,5,23.33,22.87,23.1,17.33,97.12,0.49,100.85,2.21,214.76
2010,8,8,6,23.37,22.91,23.14,17.4,97.12,0.5,100.88,2.27,214.35
2010,8,8,7,24.03,23.43,23.73,17.94,96.25,0.73,100.93,2.64,213.03
2010,8,8,8,24.62,23.79,24.2,18.31,95,1.24,100.97,3.29,213.09
2010,8,8,9,25.1,23.98,24.54,18.55,93.38,1.75,100.98,4.11,212.42
2010,8,8,10,25.52,23.98,24.76,18.55,91.06,2.48,100.98,4.71,211.37
2010,8,8,11,25.94,23.9,24.92,18.49,88.44,2.95,100.93,5.24,210.77
2010,8,8,12,26.37,23.95,25.15,18.55,86.5,3.4,100.88,5.59,211.11
2010,8,8,13,26.54,23.98,25.26,18.55,85.75,3.25,100.83,5.65,210.96
2010,8,8,14,26.52,24.01,25.26,18.62,85.94,3.33,100.81,5.55,210.36
2010,8,8,15,26.11,23.98,25.05,18.62,88,2.06,100.81,5.16,209.28
2010,8,8,16,25.58,24.02,24.8,18.62,91,1.71,100.81,4.61,209.91
2010,8,8,17,25.01,23.96,24.48,18.55,93.81,1.36,100.83,3.91,211.53
2010,8,8,18,24.43,23.7,24.07,18.25,95.5,1.25,100.87,3.59,213.45
2010,8,8,19,24.15,23.52,23.83,18.07,96.19,1.38,100.92,3.5,216.46
2010,8,8,20,23.96,23.42,23.69,17.94,96.62,1.46,100.96,3.34,220.54
2010,8,8,21,23.8,23.29,23.55,17.76,96.81,1.52,101,3.12,225.81
2010,8,8,22,23.64,23.18,23.4,17.64,97.06,1.4,101.05,2.69,231.13
2010,8,8,23,23.45,23.05,23.25,17.52,97.38,1.51,101.05,2.37,237.93
2010,8,9,0,23.27,22.88,23.08,17.33,97.5,1.5,101.01,2.08,245.36
2010,8,9,1,23.1,22.73,22.91,17.21,97.62,0.65,100.95,1.88,252.55
2010,8,9,2,22.98,22.62,22.8,17.09,97.62,0.5,100.89,1.95,257.74
2010,8,9,3,22.89,22.51,22.7,16.97,97.56,0.31,100.86,2.01,259.91
2010,8,9,4,22.77,22.4,22.59,16.85,97.62,0.25,100.86,1.93,257.6
2010,8,9,5,22.66,22.29,22.48,16.72,97.56,0.23,100.88,1.88,253.3
2010,8,9,6,22.73,22.35,22.54,16.78,97.62,0.27,100.91,1.92,255.4
2010,8,9,7,23.61,23.01,23.3,17.52,96.31,0.42,100.96,2.46,260.12
2010,8,9,8,24.3,23.37,23.83,17.88,94.5,0.6,101.03,2.89,259.24
2010,8,9,9,25.04,23.57,24.3,18.07,91.38,0.83,101.07,3.5,253.02
2010,8,9,10,25.8,23.55,24.67,18.07,87.31,1.06,101.05,3.9,253.02
2010,8,9,11,26.38,23.57,24.98,18.07,84.44,1.17,101.01,3.99,254.33
2010,8,9,12,26.93,23.65,25.29,18.19,82.19,0.99,100.93,3.99,255.61
2010,8,9,13,27.22,23.65,25.44,18.19,80.75,0.9,100.84,3.95,257.78
2010,8,9,14,27.26,23.62,25.44,18.19,80.44,0.72,100.76,3.79,260.5
2010,8,9,15,26.98,23.7,25.34,18.31,82.19,0.54,100.7,3.54,263.16
2010,8,9,16,26.55,23.89,25.22,18.49,85.19,0.36,100.69,3.1,263.92
2010,8,9,17,25.93,24.12,25.03,18.74,89.62,0.3,100.72,2.3,263.77
2010,8,9,18,25,24,24.5,18.62,94.12,0.28,100.77,1.75,263.86
2010,8,9,19,24.45,23.72,24.08,18.31,95.56,0.27,100.82,1.7,262.35
2010,8,9,20,24.21,23.54,23.87,18.07,95.88,0.26,100.88,1.68,260.63
2010,8,9,21,24,23.36,23.68,17.88,96.06,0.26,100.95,1.61,255.36
2010,8,9,22,23.83,23.19,23.51,17.7,96.12,0.21,100.98,1.57,244.71
2010,8,9,23,23.62,23.07,23.34,17.58,96.62,0.19,100.97,1.7,234.34
2010,8,10,0,23.44,22.98,23.21,17.46,97.12,0.2,100.93,1.86,230.63
2010,8,10,1,23.37,22.95,23.16,17.46,97.31,0.23,100.87,1.93,230.25
2010,8,10,2,23.26,22.86,23.06,17.33,97.44,0.27,100.83,2,233.89
2010,8,10,3,23.09,22.71,22.9,17.21,97.5,0.28,100.79,2.05,240.5
2010,8,10,4,22.87,22.51,22.69,16.97,97.69,0.27,100.8,1.98,249.42
2010,8,10,5,22.65,22.3,22.48,16.78,97.69,0.28,100.81,1.89,258.09
2010,8,10,6,22.6,22.24,22.42,16.72,97.62,0.3,100.84,1.72,264
2010,8,10,7,23.69,22.98,23.33,17.46,95.69,0.34,100.91,1.67,263.27
2010,8,10,8,25.05,23.14,24.09,17.64,89.25,0.45,100.99,1.82,257.34
2010,8,10,9,26.18,22.65,24.41,17.15,80.94,0.62,101.03,1.59,247.73
2010,8,10,10,26.86,22.58,24.72,17.03,77.44,1.03,101.03,1.41,230.4
2010,8,10,11,27.34,22.69,25.01,17.15,75.69,0.99,100.99,1.49,219.69
2010,8,10,12,27.63,22.87,25.25,17.33,75.25,1.04,100.9,1.63,214.83
2010,8,10,13,27.62,23.03,25.33,17.52,76,1.02,100.81,1.84,207.87
2010,8,10,14,27.69,23.24,25.47,17.76,76.62,0.83,100.73,2,199.85
2010,8,10,15,27.65,23.4,25.52,17.94,77.62,0.59,100.68,2.12,189.12
2010,8,10,16,27.04,23.55,25.3,18.13,81.19,0.34,100.66,2.4,185.99
2010,8,10,17,26.16,23.9,25.03,18.55,87.31,0.26,100.67,2.47,186.18
2010,8,10,18,25.15,23.87,24.51,18.49,92.56,0.21,100.72,2.49,186.66
2010,8,10,19,24.58,23.74,24.16,18.31,94.94,0.23,100.78,2.7,185.81
2010,8,10,20,24.38,23.7,24.04,18.25,95.81,0.28,100.84,2.8,188.18
2010,8,10,21,24.24,23.65,23.94,18.19,96.31,0.3,100.9,2.81,193.65
2010,8,10,22,24.11,23.58,23.84,18.13,96.81,0.35,100.94,2.73,199.06
2010,8,10,23,23.93,23.48,23.71,18.01,97.12,0.41,100.93,2.61,203.49
2010,8,11,0,23.77,23.34,23.55,17.88,97.25,0.41,100.89,2.45,207.3
2010,8,11,1,23.6,23.21,23.4,17.7,97.44,0.41,100.83,2.29,211.3
2010,8,11,2,23.54,23.12,23.33,17.64,97.38,0.46,100.79,2.36,215.32
2010,8,11,3,23.5,23.08,23.3,17.58,97.38,0.43,100.77,2.38,217.4
2010,8,11,4,23.44,23.05,23.25,17.58,97.5,0.4,100.77,2.42,218.05
2010,8,11,5,23.41,23.02,23.22,17.52,97.5,0.44,100.78,2.43,218.34
2010,8,11,6,23.53,23.12,23.32,17.64,97.38,0.47,100.82,2.45,215.41
2010,8,11,7,24.5,23.8,24.15,18.37,95.75,0.53,100.91,3.14,206.12
2010,8,11,8,25.3,24.24,24.77,18.86,93.69,0.63,101,3.91,198.04
2010,8,11,9,26.09,24.31,25.2,18.92,89.81,0.82,101.04,4.87,197.94
2010,8,11,10,26.69,24.36,25.53,18.98,86.94,1.25,101.02,5.45,199.68
2010,8,11,11,27,24.35,25.67,18.98,85.31,1.72,100.96,5.93,201.16
2010,8,11,12,27.15,24.33,25.74,18.98,84.56,1.71,100.88,6.24,202.36
2010,8,11,13,27.21,24.26,25.73,18.92,83.88,1.51,100.79,6.39,203.12
2010,8,11,14,27.04,24.15,25.59,18.8,84.19,1.46,100.74,6.35,202.72
2010,8,11,15,26.72,24.01,25.37,18.62,85,0.9,100.69,6.23,201.96
2010,8,11,16,26.07,23.83,24.95,18.43,87.38,0.6,100.69,5.63,200.9
2010,8,11,17,25.38,23.8,24.58,18.37,90.75,0.33,100.72,4.6,199.97
2010,8,11,18,24.59,23.57,24.08,18.13,93.88,0.21,100.77,3.7,199.62
2010,8,11,19,24.17,23.39,23.78,17.94,95.25,0.18,100.83,3.44,200.21
2010,8,11,20,23.96,23.29,23.62,17.82,95.88,0.14,100.88,3.35,203.81
2010,8,11,21,23.83,23.22,23.53,17.7,96.19,0.18,100.9,3.5,208.4
2010,8,11,22,23.69,23.15,23.42,17.64,96.62,0.28,100.91,3.62,212.39
2010,8,11,23,23.53,23.05,23.29,17.52,97,0.42,100.93,3.08,208.19
2010,8,12,0,23.44,22.97,23.2,17.46,97,0.58,100.93,2.95,198.34
2010,8,12,1,23.51,22.98,23.25,17.46,96.69,0.72,100.83,3.75,202.18
2010,8,12,2,23.48,22.94,23.21,17.46,96.69,0.91,100.75,3.73,201.24
2010,8,12,3,23.4,22.87,23.13,17.4,96.69,1.49,100.73,3.28,198.05
2010,8,12,4,23.37,22.83,23.09,17.33,96.62,2.27,100.76,2.99,199.66
2010,8,12,5,23.31,22.76,23.04,17.27,96.62,2.79,100.82,2.77,207.94
2010,8,12,6,23.32,22.79,23.05,17.27,96.69,2.76,100.88,2.7,217.83
2010,8,12,7,23.95,23.26,23.61,17.76,95.75,2.24,100.94,3.33,224.33
2010,8,12,8,24.38,23.55,23.97,18.07,95,1.82,101,3.53,223.38
2010,8,12,9,24.76,23.69,24.23,18.25,93.69,1.53,101.03,3.96,220.6
2010,8,12,10,25.08,23.69,24.39,18.25,91.94,1.34,101.03,4.33,218.85
2010,8,12,11,25.44,23.62,24.53,18.13,89.56,1.2,101.01,4.44,219.79
2010,8,12,12,25.66,23.52,24.59,18.07,87.88,1.17,100.94,4.47,222.95
2010,8,12,13,25.76,23.48,24.62,18.01,87.12,1.07,100.87,4.34,225.29
2010,8,12,14,25.69,23.48,24.58,18.01,87.5,0.77,100.81,4.07,226.71
2010,8,12,15,25.48,23.51,24.5,18.07,88.81,0.43,100.78,3.77,226.51
2010,8,12,16,25.15,23.65,24.4,18.19,91.19,0.23,100.77,3.32,222.62
2010,8,12,17,24.73,23.74,24.24,18.31,94.06,0.17,100.8,2.72,215.52
2010,8,12,18,24.09,23.54,23.81,18.07,96.56,0.15,100.86,2.24,208.53
2010,8,12,19,23.76,23.31,23.54,17.82,97.12,0.13,100.93,2.34,205.88
2010,8,12,20,23.58,23.16,23.37,17.64,97.38,0.14,100.99,2.35,206.48
2010,8,12,21,23.44,23.04,23.24,17.52,97.44,0.16,101.04,2.35,207.76
2010,8,12,22,23.33,22.94,23.14,17.4,97.5,0.19,101.05,2.29,209.02
2010,8,12,23,23.19,22.82,23.01,17.27,97.69,0.26,101.04,2.14,210.32
2010,8,13,0,23,22.65,22.83,17.09,97.75,0.37,100.99,2,211.77
2010,8,13,1,22.88,22.53,22.7,16.97,97.69,0.54,100.92,1.92,212.01
2010,8,13,2,22.76,22.4,22.58,16.85,97.69,0.77,100.88,1.91,209.72
2010,8,13,3,22.69,22.32,22.51,16.78,97.62,1.06,100.85,1.9,207.62
2010,8,13,4,22.65,22.27,22.47,16.72,97.56,1.25,100.86,1.96,204.73
2010,8,13,5,22.63,22.24,22.44,16.66,97.5,1.28,100.9,2.03,201.64
2010,8,13,6,22.74,22.34,22.54,16.78,97.5,1.23,100.94,2.06,198.09
2010,8,13,7,23.87,23.23,23.55,17.7,96.12,1.17,101.01,2.51,192.04
2010,8,13,8,24.69,23.63,24.16,18.13,93.75,1.08,101.09,2.84,187.26
2010,8,13,9,25.3,23.65,24.48,18.19,90.5,1.14,101.12,3.05,183.67
2010,8,13,10,25.82,23.31,24.56,17.82,86,1.3,101.12,3.05,177.8
2010,8,13,11,26.05,22.94,24.5,17.4,82.94,1.57,101.07,3.04,177.05
2010,8,13,12,26.12,22.77,24.44,17.21,81.69,1.63,100.99,3.1,178.99
2010,8,13,13,26.13,22.76,24.45,17.27,81.62,1.68,100.89,3.25,180
2010,8,13,14,26.02,22.82,24.42,17.33,82.44,1.23,100.82,3.38,181.19
2010,8,13,15,25.76,22.8,24.28,17.33,83.69,1.09,100.79,3.35,183.08
2010,8,13,16,25.28,22.83,24.05,17.33,86.19,0.93,100.79,3.13,190.8
2010,8,13,17,24.67,22.98,23.83,17.46,90.19,0.76,100.81,2.53,202.69
2010,8,13,18,23.85,22.91,23.38,17.4,94.31,0.7,100.84,1.91,212.33
2010,8,13,19,23.37,22.72,23.05,17.21,95.88,0.61,100.88,1.78,216.77
2010,8,13,20,23.12,22.56,22.84,17.03,96.44,0.6,100.93,1.79,217.57
2010,8,13,21,22.91,22.44,22.68,16.91,97,0.56,100.97,1.89,215.4
2010,8,13,22,22.76,22.34,22.55,16.78,97.31,0.53,100.99,2.04,211.68
2010,8,13,23,22.65,22.26,22.45,16.72,97.56,0.51,100.97,2.18,210.05
2010,8,14,0,22.56,22.2,22.38,16.66,97.62,0.51,100.92,2.23,209.35
2010,8,14,1,22.46,22.1,22.28,16.54,97.62,0.83,100.88,2.18,207.48
2010,8,14,2,22.3,21.94,22.12,16.42,97.69,0.78,100.85,2.09,205.22
2010,8,14,3,22.19,21.83,22.01,16.3,97.62,0.71,100.86,1.99,206.36
2010,8,14,4,22.13,21.74,21.94,16.17,97.5,0.69,100.88,1.88,208.8
2010,8,14,5,22.09,21.68,21.89,16.11,97.31,0.62,100.9,1.76,210.66
2010,8,14,6,22.28,21.83,22.06,16.3,97.19,0.51,100.93,1.62,212.62
2010,8,14,7,24,23.14,23.57,17.64,94.81,0.45,101,1.8,217.77
2010,8,14,8,25.26,23.32,24.29,17.82,89,0.45,101.05,2.08,223.03
2010,8,14,9,26.26,22.93,24.59,17.4,81.88,0.63,101.06,2.05,222.83
2010,8,14,10,27.31,23.01,25.16,17.52,77.31,1.21,101.02,2.03,218.59
2010,8,14,11,28.12,23.14,25.63,17.64,74.25,1.44,100.94,2.02,212.52
2010,8,14,12,28.64,23.23,25.94,17.76,72.5,1.61,100.85,2.09,206.85
2010,8,14,13,28.86,23.3,26.08,17.82,71.94,1.82,100.77,2.23,202.88
2010,8,14,14,28.8,23.32,26.06,17.88,72.25,1.61,100.7,2.4,199.97
2010,8,14,15,28.48,23.32,25.9,17.88,73.5,1.23,100.67,2.58,197.45
2010,8,14,16,27.72,23.48,25.59,18.07,77.62,0.86,100.68,2.86,197
2010,8,14,17,26.68,23.93,25.3,18.55,84.75,0.54,100.73,2.86,197.3
2010,8,14,18,25.3,23.82,24.55,18.43,91.38,0.41,100.79,2.57,197.12
2010,8,14,19,24.48,23.58,24.03,18.13,94.62,0.3,100.85,2.54,195.36
2010,8,14,20,24.12,23.47,23.79,18.01,96.06,0.17,100.89,2.47,196.72
2010,8,14,21,23.87,23.4,23.63,17.88,97,0.1,100.93,2.31,199.97
2010,8,14,22,23.75,23.33,23.55,17.82,97.38,0.15,100.95,2.22,202.51
2010,8,14,23,23.62,23.22,23.42,17.7,97.5,0.17,100.92,2.18,205.28
2010,8,15,0,23.45,23.08,23.26,17.58,97.62,0.18,100.87,2.19,209.95
2010,8,15,1,23.31,22.95,23.13,17.46,97.69,0.17,100.81,2.21,216.22
2010,8,15,2,23.18,22.83,23,17.33,97.69,0.21,100.77,2.18,220.94
2010,8,15,3,23.04,22.69,22.87,17.21,97.75,0.17,100.77,2.1,223.19
2010,8,15,4,22.95,22.6,22.78,17.09,97.75,0.13,100.78,2.03,225.78
2010,8,15,5,22.9,22.55,22.73,17.03,97.75,0.1,100.81,1.95,231.98
2010,8,15,6,23.02,22.65,22.84,17.15,97.69,0.1,100.86,1.73,240.9
2010,8,15,7,24.4,23.69,24.05,18.25,95.56,0.12,100.94,1.67,251.48
2010,8,15,8,25.89,24.01,24.95,18.62,89.44,0.16,101.02,1.77,260.08
2010,8,15,9,27,23.48,25.24,18.01,81.06,0.36,101.03,1.36,261.08
2010,8,15,10,28.19,23.58,25.89,18.13,76.06,0.61,100.98,0.86,246.94
2010,8,15,11,29.19,23.65,26.42,18.19,72.06,0.89,100.91,0.6,193.5
2010,8,15,12,29.88,23.75,26.81,18.31,69.62,0.85,100.82,1.03,163.64
2010,8,15,13,30.04,23.9,26.97,18.49,69.62,0.78,100.73,1.55,159
2010,8,15,14,29.67,23.9,26.79,18.55,71.19,0.58,100.66,1.96,162.65
2010,8,15,15,28.94,24.08,26.51,18.74,75,0.5,100.62,2.33,170.92
2010,8,15,16,28.05,24.62,26.33,19.41,81.75,0.24,100.62,2.56,183.67
2010,8,15,17,27.16,24.66,25.91,19.41,86.25,0.21,100.65,2.59,193.95
2010,8,15,18,25.89,24.44,25.16,19.1,91.56,0.21,100.68,2.45,199.53
2010,8,15,19,25.02,24.12,24.57,18.74,94.62,0.14,100.73,2.47,199.58
2010,8,15,20,24.62,23.92,24.26,18.55,95.81,0.11,100.8,2.44,199.25
2010,8,15,21,24.39,23.86,24.12,18.43,96.69,0.1,100.87,2.3,202.2
2010,8,15,22,24.21,23.78,24,18.31,97.25,0.1,100.89,2.16,205.92
2010,8,15,23,24.07,23.68,23.87,18.25,97.5,0.12,100.87,2.13,209.67
2010,8,16,0,23.95,23.58,23.77,18.13,97.62,0.25,100.82,2.13,212.58
2010,8,16,1,23.95,23.56,23.76,18.13,97.56,0.37,100.77,2.17,214.89
2010,8,16,2,23.94,23.55,23.74,18.13,97.56,0.45,100.73,2.14,217.29
2010,8,16,3,23.91,23.52,23.72,18.07,97.5,0.47,100.71,2.11,218.4
2010,8,16,4,23.87,23.48,23.67,18.01,97.5,0.49,100.73,2.04,219.1
2010,8,16,5,23.83,23.46,23.65,18.01,97.56,0.5,100.77,2.02,219.18
2010,8,16,6,23.91,23.53,23.73,18.07,97.56,0.48,100.8,2.01,220.75
2010,8,16,7,24.64,24.08,24.37,18.68,96.56,0.45,100.85,2.48,222.95
2010,8,16,8,25.23,24.39,24.81,19.04,94.94,0.54,100.89,2.88,227.09
2010,8,16,9,25.76,24.47,25.12,19.1,92.44,0.72,100.89,3.11,228.06
2010,8,16,10,26.33,24.49,25.41,19.17,89.44,0.99,100.9,3.1,220.51
2010,8,16,11,26.77,24.55,25.66,19.23,87.5,1.19,100.86,3.35,212.8
2010,8,16,12,26.92,24.57,25.75,19.29,86.88,1.31,100.78,3.82,211.71
2010,8,16,13,26.85,24.65,25.75,19.35,87.56,1.32,100.71,4.17,212.05
2010,8,16,14,26.72,24.69,25.7,19.41,88.56,1.27,100.67,4.19,210.73
2010,8,16,15,26.46,24.71,25.58,19.47,90,1.08,100.66,4.02,208.16
2010,8,16,16,26.11,24.73,25.41,19.47,91.94,0.71,100.67,3.76,207.58
2010,8,16,17,25.63,24.67,25.15,19.41,94.31,0.59,100.69,3.26,208.04
2010,8,16,18,24.98,24.41,24.7,19.1,96.5,0.44,100.73,2.75,209.12
2010,8,16,19,24.66,24.13,24.4,18.74,96.75,0.38,100.79,2.92,211.23
2010,8,16,20,24.48,23.98,24.23,18.55,96.94,0.31,100.85,2.72,214.7
2010,8,16,21,24.31,23.87,24.08,18.43,97.19,0.27,100.91,2.57,216.35
2010,8,16,22,24.17,23.75,23.96,18.31,97.38,0.22,100.95,2.43,217.42
2010,8,16,23,24.02,23.63,23.83,18.19,97.5,0.23,100.94,2.3,217.14
2010,8,17,0,23.91,23.55,23.73,18.07,97.62,0.39,100.89,2.31,219.51
2010,8,17,1,23.84,23.46,23.65,18.01,97.62,0.46,100.84,2.32,222.4
2010,8,17,2,23.75,23.39,23.57,17.94,97.69,0.53,100.79,2.31,225.14
2010,8,17,3,23.65,23.3,23.48,17.82,97.69,0.58,100.77,2.27,226.4
2010,8,17,4,23.54,23.19,23.36,17.7,97.75,0.53,100.78,2.31,225.68
2010,8,17,5,23.44,23.09,23.27,17.58,97.75,0.53,100.8,2.36,225.8
2010,8,17,6,23.58,23.2,23.39,17.7,97.56,0.5,100.83,2.44,227.33
2010,8,17,7,24.69,23.98,24.34,18.55,95.69,0.56,100.87,3.24,228.62
2010,8,17,8,25.64,24.3,24.97,18.92,92.19,0.72,100.93,4.34,226.75
2010,8,17,9,26.65,24.39,25.52,19.04,87.31,0.85,100.94,5.07,224.56
2010,8,17,10,27.58,24.59,26.09,19.29,83.69,2.58,100.92,5.2,222.93
2010,8,17,11,28.19,24.69,26.44,19.41,81.25,2.53,100.87,5.16,220.58
2010,8,17,12,28.66,24.68,26.67,19.41,79,2.25,100.8,5.14,217.53
2010,8,17,13,28.6,24.67,26.63,19.41,79.19,1.67,100.72,5.15,213.55
2010,8,17,14,28.4,24.72,26.55,19.47,80.38,1.24,100.66,5.32,210.37
2010,8,17,15,27.81,24.58,26.19,19.29,82.44,0.94,100.63,5.29,208.31
2010,8,17,16,27.07,24.54,25.8,19.23,85.94,0.62,100.62,5,206.93
2010,8,17,17,26.19,24.49,25.33,19.23,90.31,0.48,100.64,4.4,206.02
2010,8,17,18,25.23,24.23,24.73,18.86,94.06,0.43,100.68,3.82,205.83
2010,8,17,19,24.77,24.03,24.4,18.68,95.5,0.35,100.72,3.59,206.62
2010,8,17,20,24.51,23.9,24.21,18.49,96.25,0.3,100.75,3.41,209.79
2010,8,17,21,24.29,23.77,24.03,18.37,96.88,0.31,100.78,3.23,215.96
2010,8,17,22,24.06,23.62,23.84,18.19,97.31,0.29,100.79,2.78,219.99
2010,8,17,23,23.75,23.37,23.55,17.88,97.56,0.38,100.87,2.06,217.13
2010,8,18,0,23.58,23.19,23.38,17.7,97.62,0.33,100.83,2.01,219.81
2010,8,18,1,23.51,23.15,23.33,17.7,97.62,0.29,100.76,2.19,226.3
2010,8,18,2,23.43,23.05,23.23,17.58,97.62,0.22,100.73,2.15,232.67
2010,8,18,3,23.31,22.94,23.13,17.46,97.62,0.21,100.72,2.09,239.4
2010,8,18,4,23.17,22.82,23,17.33,97.69,0.24,100.73,2.03,244.52
2010,8,18,5,23.06,22.71,22.89,17.21,97.69,0.3,100.76,2,247.53
2010,8,18,6,23.07,22.71,22.89,17.21,97.69,0.22,100.8,2.01,250.44
2010,8,18,7,23.94,23.35,23.65,17.88,96.38,0.35,100.84,2.44,251.74
2010,8,18,8,24.58,23.65,24.12,18.19,94.38,0.46,100.89,2.92,249.68
2010,8,18,9,25.25,23.63,24.44,18.19,90.62,0.6,100.89,3.56,247.66
2010,8,18,10,25.95,23.54,24.75,18.07,86.44,0.88,100.87,3.94,249.08
2010,8,18,11,26.73,23.67,25.2,18.25,83.25,1.12,100.81,3.98,251.35
2010,8,18,12,27.51,23.83,25.68,18.43,80.31,1.22,100.73,3.88,252.4
2010,8,18,13,28.09,23.9,26,18.55,77.94,1.32,100.65,3.67,253.3
2010,8,18,14,28.31,23.84,26.08,18.49,76.69,1.64,100.59,3.44,253.5
2010,8,18,15,28.2,23.79,25.99,18.43,76.88,1.21,100.55,3.28,253.38
2010,8,18,16,27.7,24.11,25.9,18.8,80.75,0.59,100.54,2.91,249.08
2010,8,18,17,27.09,24.22,25.65,18.92,84.19,0.47,100.55,2.66,246.29
2010,8,18,18,25.83,24.28,25.05,18.98,91,0.4,100.59,2.09,241.71
2010,8,18,19,25.12,24.01,24.56,18.62,93.38,0.42,100.63,2.03,237.11
2010,8,18,20,24.79,23.83,24.31,18.43,94.25,0.35,100.68,2.08,236.49
2010,8,18,21,24.51,23.71,24.12,18.31,95.12,0.36,100.71,2.16,238.89
2010,8,18,22,24.27,23.63,23.95,18.19,96.06,0.39,100.76,2.12,242.4
2010,8,18,23,24.04,23.51,23.77,18.07,96.69,0.43,100.76,2.04,245.79
2010,8,19,0,23.78,23.32,23.55,17.88,97.12,0.49,100.73,2.08,250.27
2010,8,19,1,23.55,23.15,23.35,17.7,97.5,0.52,100.68,2.19,255.57
2010,8,19,2,23.39,23.01,23.2,17.58,97.62,0.56,100.63,2.3,259.22
2010,8,19,3,23.19,22.84,23.02,17.4,97.69,0.64,100.61,2.18,260.1
2010,8,19,4,22.92,22.58,22.75,17.09,97.75,0.69,100.65,1.91,257.5
2010,8,19,5,22.76,22.37,22.56,16.85,97.56,0.67,100.7,1.66,255.83
2010,8,19,6,22.85,22.44,22.65,16.91,97.38,0.68,100.76,1.5,264.02
2010,8,19,7,24.1,23.31,23.7,17.82,95.19,0.62,100.83,1.98,274.97
2010,8,19,8,25.01,23.39,24.2,17.94,90.62,0.61,100.92,2.95,276.69
2010,8,19,9,25.79,23.41,24.6,17.94,86.62,0.81,100.96,3.27,278.92
2010,8,19,10,26.58,23.48,25.02,18.01,83,1.12,100.93,3.19,278.72
2010,8,19,11,27.29,23.56,25.42,18.13,80,1.27,100.87,3.04,275.17
2010,8,19,12,27.66,23.62,25.64,18.19,78.5,1.73,100.79,2.85,273.93
2010,8,19,13,27.91,23.62,25.76,18.19,77.44,1.85,100.72,2.73,274.26
2010,8,19,14,27.96,23.65,25.8,18.25,77.31,1.86,100.65,2.56,271.92
2010,8,19,15,27.75,23.87,25.8,18.49,79.31,1.91,100.6,2.33,263.83
2010,8,19,16,27.58,24.21,25.9,18.92,81.94,1.26,100.59,2.17,256.06
2010,8,19,17,26.99,24.15,25.57,18.86,84.44,0.89,100.61,1.98,249.92
2010,8,19,18,25.69,24.09,24.9,18.74,90.75,0.93,100.66,1.64,238.8
2010,8,19,19,24.98,23.76,24.37,18.37,92.75,0.93,100.7,1.86,225.68
2010,8,19,20,24.57,23.53,24.05,18.07,93.81,0.86,100.75,2.05,218.49
2010,8,19,21,24.32,23.43,23.87,17.94,94.62,0.76,100.81,2.16,216.16
2010,8,19,22,24.12,23.4,23.76,17.94,95.62,0.7,100.84,2.34,217.41
2010,8,19,23,24,23.43,23.72,17.94,96.44,0.74,100.82,2.52,220.35
2010,8,20,0,23.93,23.41,23.67,17.94,96.88,0.57,100.77,2.66,224.05
2010,8,20,1,23.83,23.35,23.58,17.88,97,0.54,100.71,2.8,226.81
2010,8,20,2,23.7,23.25,23.48,17.76,97.12,0.57,100.67,2.83,228.92
2010,8,20,3,23.51,23.08,23.3,17.64,97.31,0.58,100.66,2.57,230.42
2010,8,20,4,23.37,22.95,23.15,17.46,97.44,0.59,100.67,2.45,233.82
2010,8,20,5,23.33,22.85,23.09,17.4,97,0.7,100.71,2.59,237.08
2010,8,20,6,23.35,22.87,23.11,17.33,96.88,0.76,100.76,2.67,239.98
2010,8,20,7,23.91,23.26,23.58,17.76,95.94,0.84,100.82,3.22,240.95
2010,8,20,8,24.48,23.51,23.99,18.07,94.19,1.06,100.89,3.72,238.58
2010,8,20,9,25.06,23.55,24.3,18.07,91.25,1.16,100.93,4.28,235.64
2010,8,20,10,25.77,23.54,24.65,18.07,87.31,1.67,100.91,4.75,233.36
2010,8,20,11,26.51,23.67,25.09,18.25,84.31,2.1,100.86,4.93,231.24
2010,8,20,12,27.03,23.69,25.37,18.25,81.88,2.76,100.78,4.99,227.41
