YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2012,8,18,3,22.75,22.15,22.44,16.66,96.25,0.45,100.61,3.09,219.25
2012,8,18,4,22.71,22.12,22.41,16.6,96.31,0.4,100.62,3.01,220.26
2012,8,18,5,22.65,22.08,22.37,16.54,96.44,0.37,100.65,2.94,219.83
2012,8,18,6,22.68,22.11,22.39,16.6,96.44,0.37,100.71,2.89,219.07
2012,8,18,7,23.49,22.62,23.05,17.09,94.69,0.34,100.77,3.45,219.13
2012,8,18,8,24.41,22.81,23.61,17.33,90.75,0.42,100.84,4.19,219.86
2012,8,18,9,25.39,22.77,24.08,17.27,85.38,0.52,100.88,4.63,220.21
2012,8,18,10,26.37,22.9,24.63,17.4,81.12,0.57,100.85,4.85,217.48
2012,8,18,11,27.43,23.08,25.26,17.58,77.12,0.72,100.78,5.11,214.47
2012,8,18,12,28.03,23.2,25.62,17.76,75.06,0.66,100.67,5.31,210.6
2012,8,18,13,28.03,23.24,25.63,17.82,75.19,0.48,100.56,5.48,206.78
2012,8,18,14,27.87,23.28,25.58,17.88,76.06,0.33,100.49,5.58,203.87
2012,8,18,15,27.48,23.17,25.33,17.76,77.25,0.18,100.43,5.53,202.51
2012,8,18,16,26.73,23.02,24.87,17.58,80.06,0.08,100.43,5.23,202.01
2012,8,18,17,25.73,23.05,24.39,17.64,85.06,0.07,100.47,4.3,200.21
2012,8,18,18,24.46,22.93,23.69,17.46,91,0.05,100.54,3.23,197.73
2012,8,18,19,23.78,22.58,23.18,17.09,92.94,0.05,100.61,3.07,198.07
2012,8,18,20,23.43,22.39,22.91,16.91,93.75,0.03,100.69,2.97,200.96
2012,8,18,21,23.17,22.23,22.7,16.72,94.38,0.03,100.78,2.9,204.01
2012,8,18,22,22.99,22.13,22.56,16.6,94.75,0.05,100.85,2.88,206.43
2012,8,18,23,22.8,22.05,22.42,16.48,95.38,0.07,100.87,2.7,209.83
2012,8,19,0,22.63,21.95,22.3,16.42,95.81,0.1,100.84,2.59,213.93
2012,8,19,1,22.49,21.86,22.17,16.3,96.12,0.12,100.8,2.55,215.78
2012,8,19,2,22.38,21.77,22.08,16.24,96.25,0.12,100.78,2.48,215.14
2012,8,19,3,22.28,21.73,22.01,16.17,96.5,0.15,100.78,2.39,215.82
2012,8,19,4,22.2,21.69,21.94,16.17,96.75,0.18,100.81,2.37,218.04
2012,8,19,5,22.15,21.65,21.9,16.11,96.81,0.23,100.84,2.42,221.34
2012,8,19,6,22.35,21.82,22.08,16.3,96.69,0.27,100.87,2.59,224.51
2012,8,19,7,23.72,22.75,23.23,17.21,94.19,0.29,100.92,3.54,225.9
2012,8,19,8,24.96,23.04,24,17.52,88.94,0.36,100.99,4.12,223.85
2012,8,19,9,26.26,22.97,24.61,17.46,82.06,0.56,101.03,4.31,222.94
2012,8,19,10,27.1,23.03,25.06,17.52,78.38,0.74,101.02,4.33,222.95
2012,8,19,11,28.01,23.24,25.62,17.76,75.31,0.91,100.96,4.45,221.08
2012,8,19,12,28.6,23.35,25.98,17.88,73.19,0.87,100.88,4.52,217.76
2012,8,19,13,28.8,23.37,26.09,17.88,72.44,0.88,100.79,4.55,213.36
2012,8,19,14,28.55,23.32,25.94,17.88,73.25,0.8,100.73,4.59,210.06
2012,8,19,15,28.08,23.3,25.69,17.82,75.12,0.58,100.69,4.63,207.99
2012,8,19,16,27.22,23.34,25.28,17.88,79.31,0.33,100.7,4.52,205.19
2012,8,19,17,26.17,23.51,24.83,18.07,85.12,0.13,100.75,3.99,201.74
2012,8,19,18,24.87,23.41,24.14,17.94,91.5,0.16,100.81,3.17,199.73
2012,8,19,19,24.28,23.15,23.72,17.64,93.31,0.17,100.87,3.1,201.91
2012,8,19,20,23.94,22.98,23.46,17.46,94.25,0.21,100.93,2.9,207.46
2012,8,19,21,23.66,22.84,23.26,17.33,95,0.21,101,2.65,214.67
2012,8,19,22,23.47,22.76,23.12,17.21,95.62,0.21,101.05,2.43,223.56
2012,8,19,23,23.28,22.66,22.98,17.09,96.19,0.26,101.04,2.29,235.01
2012,8,20,0,23.1,22.58,22.84,17.03,96.69,0.34,100.98,2.22,247.23
2012,8,20,1,22.99,22.48,22.74,16.97,96.88,0.55,100.93,2.36,257.39
2012,8,20,2,22.83,22.4,22.61,16.85,97.25,0.81,100.88,2.43,266.32
2012,8,20,3,22.68,22.3,22.48,16.72,97.56,1.09,100.87,2.5,271.97
2012,8,20,4,22.57,22.19,22.38,16.66,97.62,1.11,100.89,2.52,274.09
2012,8,20,5,22.44,22.08,22.26,16.54,97.75,1.02,100.93,2.44,274.41
2012,8,20,6,22.46,22.08,22.26,16.54,97.56,0.91,100.99,2.3,274.68
2012,8,20,7,23.36,22.69,23.02,17.15,95.88,0.88,101.06,2.82,274.94
2012,8,20,8,24.27,23.05,23.66,17.52,92.75,0.92,101.14,3.24,271.38
2012,8,20,9,25.1,23.15,24.13,17.64,88.88,1.15,101.16,3.88,269.08
2012,8,20,10,25.95,23.18,24.57,17.64,84.56,1.32,101.16,4.02,271.78
2012,8,20,11,26.73,23.26,25,17.76,81.25,1.46,101.1,3.85,277.57
2012,8,20,12,27.22,23.26,25.23,17.76,78.94,1.35,101.02,3.59,282.43
2012,8,20,13,27.45,23.19,25.33,17.7,77.56,1.13,100.94,3.43,286.82
2012,8,20,14,27.5,23.12,25.31,17.64,76.94,0.82,100.87,3.39,293.2
2012,8,20,15,27.25,23.12,25.19,17.64,78.12,0.46,100.83,3.3,296.44
2012,8,20,16,26.84,23.41,25.12,17.94,81.44,0.3,100.81,2.84,290.13
2012,8,20,17,26.26,23.51,24.89,18.07,84.81,0.34,100.85,2.48,278.51
2012,8,20,18,24.99,23.55,24.27,18.07,91.56,0.43,100.91,1.94,267.46
2012,8,20,19,24.4,23.32,23.86,17.82,93.56,0.5,100.97,1.96,257.07
2012,8,20,20,24.09,23.19,23.64,17.7,94.56,0.51,101.04,1.98,249.21
2012,8,20,21,23.85,23.08,23.47,17.52,95.31,0.5,101.1,1.95,242.1
2012,8,20,22,23.61,22.94,23.28,17.4,95.94,0.47,101.12,1.83,235.97
2012,8,20,23,23.43,22.8,23.12,17.27,96.12,0.42,101.08,1.68,228.96
2012,8,21,0,23.26,22.65,22.96,17.09,96.25,0.45,101,1.61,225.78
2012,8,21,1,23.08,22.53,22.8,16.97,96.62,0.53,100.92,1.64,222.88
2012,8,21,2,22.93,22.47,22.69,16.91,97.06,0.61,100.85,1.63,221.7
2012,8,21,3,22.83,22.39,22.61,16.85,97.19,0.61,100.82,1.61,224.41
2012,8,21,4,22.75,22.3,22.53,16.78,97.19,0.61,100.82,1.65,227.87
2012,8,21,5,22.69,22.25,22.47,16.72,97.25,0.68,100.83,1.79,232.08
2012,8,21,6,22.76,22.32,22.54,16.78,97.25,0.77,100.86,1.9,233.18
2012,8,21,7,23.75,23.09,23.42,17.58,96,0.87,100.91,2.24,230.81
2012,8,21,8,24.47,23.4,23.93,17.88,93.62,1,100.97,2.94,224.03
2012,8,21,9,25.19,23.5,24.34,18.01,90.12,1.07,101.01,3.51,214.57
2012,8,21,10,25.98,23.27,24.62,17.76,84.94,1.19,101,3.84,209.33
2012,8,21,11,26.58,23.02,24.8,17.52,80.69,1.44,100.97,3.81,206.3
2012,8,21,12,26.8,22.69,24.75,17.15,78.06,1.5,100.9,3.77,206.99
2012,8,21,13,26.83,22.49,24.66,16.97,77.06,1.3,100.8,3.8,210.26
2012,8,21,14,26.76,22.38,24.57,16.85,76.88,1.09,100.72,3.83,212.49
2012,8,21,15,26.35,22.38,24.37,16.91,78.75,0.7,100.68,3.89,209.45
2012,8,21,16,25.69,22.49,24.09,16.97,82.38,0.5,100.66,3.95,204.43
2012,8,21,17,24.97,22.72,23.84,17.21,87.19,0.59,100.69,3.57,198.63
2012,8,21,18,24.02,22.74,23.38,17.21,92.44,0.7,100.73,2.85,193.16
2012,8,21,19,23.51,22.53,23.02,17.03,94.06,0.76,100.78,2.78,191.18
2012,8,21,20,23.33,22.44,22.88,16.91,94.62,0.8,100.83,2.75,193.29
2012,8,21,21,23.19,22.42,22.8,16.91,95.25,0.77,100.88,2.71,195.4
2012,8,21,22,23.08,22.41,22.75,16.85,95.88,0.71,100.93,2.65,195.23
2012,8,21,23,23.01,22.44,22.72,16.91,96.38,0.72,100.92,2.63,193.91
2012,8,22,0,22.98,22.43,22.7,16.91,96.56,0.71,100.87,2.72,191.76
2012,8,22,1,23.04,22.49,22.76,16.97,96.56,0.72,100.83,2.9,190.4
2012,8,22,2,23.03,22.51,22.77,16.97,96.81,0.75,100.8,2.98,190.28
2012,8,22,3,22.99,22.51,22.75,16.97,96.94,0.83,100.8,2.99,190.99
2012,8,22,4,22.93,22.47,22.7,16.91,97.06,0.93,100.84,2.83,188.89
2012,8,22,5,22.89,22.44,22.66,16.91,97.19,0.95,100.87,2.73,187.06
2012,8,22,6,23.06,22.58,22.83,17.09,97.06,0.95,100.89,2.76,187.49
2012,8,22,7,24.16,23.41,23.79,17.94,95.44,0.85,100.95,3.59,189.13
2012,8,22,8,25.19,23.9,24.55,18.43,92.38,1,101.03,4.04,191.83
2012,8,22,9,26.28,23.8,25.04,18.37,86.19,1.67,101.05,4.8,196.75
2012,8,22,10,26.98,23.75,25.37,18.31,82.38,2.75,101.03,5.45,201.71
2012,8,22,11,27.37,23.87,25.62,18.43,81.12,3.01,100.98,5.93,205.28
2012,8,22,12,27.55,23.94,25.74,18.49,80.56,2.9,100.91,6.2,206.18
2012,8,22,13,27.44,23.94,25.69,18.55,81.12,2.61,100.82,6.43,205.07
2012,8,22,14,27.26,23.89,25.58,18.49,81.75,2.01,100.75,6.53,204.08
2012,8,22,15,27.07,23.79,25.43,18.37,82.12,1.45,100.7,6.38,204.62
2012,8,22,16,26.53,23.64,25.08,18.19,84,0.78,100.7,5.84,205.19
2012,8,22,17,25.68,23.62,24.65,18.19,88.31,0.55,100.75,4.67,206.44
2012,8,22,18,24.61,23.41,24.01,17.94,92.94,0.47,100.81,3.56,207.47
2012,8,22,19,24.07,23.22,23.65,17.7,94.88,0.47,100.87,3.25,210.94
2012,8,22,20,23.78,23.09,23.44,17.58,95.75,0.49,100.92,3.13,214.72
2012,8,22,21,23.58,23,23.3,17.46,96.31,0.46,100.97,3.18,218.22
2012,8,22,22,23.48,22.93,23.21,17.4,96.56,0.54,100.95,3.55,224.46
2012,8,22,23,23.26,22.82,23.04,17.27,97.19,0.51,100.93,2.96,228.96
2012,8,23,0,22.92,22.52,22.73,16.97,97.44,0.57,100.98,1.84,230.35
2012,8,23,1,22.9,22.48,22.69,16.91,97.25,0.5,100.92,1.82,232.69
2012,8,23,2,22.81,22.39,22.6,16.85,97.31,0.51,100.83,1.98,229.47
2012,8,23,3,22.77,22.33,22.55,16.85,97.25,0.43,100.76,2.23,228.55
2012,8,23,4,22.74,22.3,22.51,16.78,97.19,0.48,100.75,2.25,228.95
2012,8,23,5,22.65,22.15,22.4,16.6,96.81,0.47,100.85,1.79,234.78
2012,8,23,6,22.76,22.27,22.52,16.72,96.88,0.39,100.92,1.72,239.35
2012,8,23,7,23.52,22.93,23.23,17.4,96.31,0.39,100.95,1.99,230.74
2012,8,23,8,24.23,23.24,23.73,17.7,94.12,0.5,101.02,2.42,227.23
2012,8,23,9,24.8,23.32,24.05,17.82,91.38,0.63,101.07,2.99,225.11
2012,8,23,10,25.32,23.25,24.28,17.7,88.19,1.15,101.07,3.35,225
2012,8,23,11,25.8,23.18,24.49,17.64,85.38,1.65,101.02,3.51,226.62
2012,8,23,12,26.18,23.19,24.69,17.7,83.56,1.79,100.93,3.61,231.24
2012,8,23,13,26.36,23.15,24.76,17.7,82.5,2.14,100.84,3.6,235.34
2012,8,23,14,26.32,23.14,24.73,17.64,82.56,1.91,100.78,3.42,236.27
2012,8,23,15,26.04,23.29,24.66,17.82,84.69,1.4,100.75,3.02,231.83
2012,8,23,16,25.59,23.41,24.5,17.94,87.62,1,100.75,2.75,224.42
2012,8,23,17,25.01,23.46,24.23,18.01,90.94,0.9,100.77,2.54,219.02
2012,8,23,18,24.22,23.33,23.77,17.88,94.69,0.92,100.8,2.13,215.9
2012,8,23,19,23.83,23.1,23.47,17.64,95.56,0.99,100.86,2.12,217.5
2012,8,23,20,23.58,22.95,23.26,17.46,96.06,0.9,100.9,2.12,225.45
2012,8,23,21,23.38,22.8,23.09,17.27,96.44,0.68,100.93,2.17,232.59
2012,8,23,22,23.19,22.66,22.93,17.15,96.75,0.44,100.94,2.22,235.19
2012,8,23,23,23.01,22.54,22.77,17.03,97.06,0.29,100.91,2.28,232.82
2012,8,24,0,22.88,22.44,22.66,16.91,97.25,0.23,100.86,2.34,230.95
2012,8,24,1,22.8,22.34,22.57,16.78,97.06,0.26,100.81,2.46,231.31
2012,8,24,2,22.73,22.25,22.49,16.72,96.94,0.36,100.78,2.38,233.54
2012,8,24,3,22.58,22.12,22.34,16.6,97.06,0.39,100.79,2.19,236.37
2012,8,24,4,22.51,22.06,22.29,16.54,97.19,0.37,100.82,2.13,240.05
2012,8,24,5,22.53,22.11,22.32,16.54,97.25,0.43,100.86,2.24,241.65
2012,8,24,6,22.64,22.21,22.42,16.66,97.25,0.57,100.9,2.37,239.88
2012,8,24,7,23.46,22.83,23.15,17.27,96.12,0.75,100.96,2.85,236.05
2012,8,24,8,24.19,23.24,23.72,17.7,94.25,0.97,101.03,3.44,231.73
2012,8,24,9,24.92,23.34,24.13,17.82,90.75,1.33,101.06,4.22,226.88
2012,8,24,10,25.86,23.34,24.6,17.82,85.88,1.88,101.06,4.46,225.64
2012,8,24,11,26.56,23.41,24.99,17.88,82.75,2.36,101.02,4.34,224.85
2012,8,24,12,27.08,23.44,25.26,17.94,80.44,3.1,100.96,4.23,224.1
2012,8,24,13,27.17,23.42,25.3,17.94,79.88,2.12,100.88,4.1,222.99
2012,8,24,14,26.92,23.5,25.21,18.07,81.44,1.73,100.81,3.87,222.3
2012,8,24,15,26.41,23.61,25.01,18.19,84.5,1.22,100.77,3.76,220.28
2012,8,24,16,25.72,23.78,24.75,18.37,88.94,0.81,100.79,3.26,218.57
2012,8,24,17,25.02,23.81,24.42,18.37,92.88,0.71,100.84,2.74,220.6
2012,8,24,18,24.29,23.62,23.95,18.13,95.88,0.66,100.89,2.3,223.49
2012,8,24,19,23.95,23.4,23.68,17.94,96.62,0.75,100.94,2.37,224.6
2012,8,24,20,23.77,23.26,23.51,17.76,96.81,0.84,101,2.4,225.66
2012,8,24,21,23.66,23.17,23.41,17.64,96.94,0.8,101.06,2.44,226.56
2012,8,24,22,23.59,23.08,23.34,17.58,96.88,0.71,101.09,2.49,228.05
2012,8,24,23,23.54,23.01,23.27,17.46,96.69,0.69,101.08,2.59,231.99
2012,8,25,0,23.44,22.92,23.19,17.4,96.75,0.72,101.03,2.58,237.13
2012,8,25,1,23.32,22.82,23.07,17.27,96.81,0.62,100.98,2.43,242.45
2012,8,25,2,23.19,22.69,22.94,17.15,96.88,0.58,100.95,2.19,247.36
2012,8,25,3,23.05,22.58,22.81,17.03,97,0.5,100.96,2.03,254.15
2012,8,25,4,22.96,22.5,22.73,16.97,97.12,0.5,100.99,2.01,262.18
2012,8,25,5,22.87,22.42,22.65,16.85,97.06,0.5,101.04,2.03,269.12
2012,8,25,6,22.83,22.4,22.62,16.85,97.31,0.52,101.08,1.98,277.01
2012,8,25,7,23.55,22.91,23.23,17.33,96.06,0.45,101.15,2.41,285.21
2012,8,25,8,24.26,23.16,23.72,17.64,93.44,0.52,101.23,2.58,291.35
2012,8,25,9,25.19,23.29,24.24,17.76,89.06,0.58,101.26,2.61,295.57
2012,8,25,10,25.85,23.01,24.43,17.46,84.31,1.01,101.24,2.63,305.58
2012,8,25,11,26.46,23,24.73,17.46,81.19,1.32,101.18,2.65,316.32
2012,8,25,12,26.88,22.96,24.92,17.4,79,1.45,101.09,2.5,324.67
2012,8,25,13,27.16,22.9,25.03,17.4,77.44,1.61,100.98,2.3,333.52
2012,8,25,14,27.19,22.84,25.02,17.33,77,1.67,100.92,2.02,341.71
2012,8,25,15,27.06,22.85,24.95,17.33,77.69,1.22,100.88,1.72,348.18
2012,8,25,16,26.83,23.15,24.99,17.7,80.25,0.69,100.88,1.34,353.99
2012,8,25,17,26.51,23.22,24.86,17.76,82.25,0.49,100.91,1.01,352.87
2012,8,25,18,25.46,23.28,24.37,17.88,88.19,0.34,100.96,0.73,324.61
2012,8,25,19,24.99,22.74,23.87,17.21,87.31,0.24,101,0.78,289.89
2012,8,25,20,24.65,22.39,23.52,16.78,87.06,0.19,101.06,0.88,267.44
2012,8,25,21,24.37,22.28,23.32,16.72,88.06,0.13,101.11,0.89,252.2
2012,8,25,22,23.98,22.22,23.1,16.66,89.75,0.09,101.12,1.09,241.78
2012,8,25,23,23.49,22.18,22.83,16.6,92.25,0.06,101.07,1.37,237.13
2012,8,26,0,23.12,22.15,22.64,16.6,94.12,0.06,101,1.5,236.23
2012,8,26,1,22.9,22.14,22.52,16.6,95.38,0.1,100.93,1.55,238.79
2012,8,26,2,22.74,22.12,22.43,16.54,96.12,0.14,100.88,1.54,245.77
2012,8,26,3,22.61,22.09,22.35,16.54,96.69,0.21,100.88,1.51,255.03
2012,8,26,4,22.52,22.01,22.27,16.48,96.81,0.24,100.9,1.48,263.03
2012,8,26,5,22.44,21.94,22.19,16.36,96.88,0.24,100.95,1.47,266.96
2012,8,26,6,22.55,22.04,22.3,16.48,96.81,0.27,101,1.39,268.71
2012,8,26,7,24.31,23.23,23.76,17.7,93.5,0.33,101.07,1.57,266.02
2012,8,26,8,25.88,23.57,24.73,18.07,87.06,0.49,101.13,1.62,261.4
2012,8,26,9,26.9,23.15,25.03,17.64,79.81,0.65,101.15,1.51,255.03
2012,8,26,10,28.06,23.23,25.65,17.7,75,0.83,101.11,1.42,241.04
2012,8,26,11,28.94,23.19,26.07,17.7,71.06,1.09,101.04,1.34,219.55
2012,8,26,12,29.32,23.19,26.26,17.7,69.56,0.97,100.94,1.58,203.53
2012,8,26,13,29.7,23.37,26.54,17.94,68.81,1.15,100.82,1.98,198.36
2012,8,26,14,29.65,23.5,26.58,18.07,69.56,0.82,100.72,2.43,198.55
2012,8,26,15,28.74,23.7,26.22,18.31,74.19,0.6,100.69,3.1,197.02
2012,8,26,16,27.63,24.01,25.82,18.62,80.56,0.46,100.7,3.7,196.06
2012,8,26,17,26.44,24.24,25.34,18.86,87.56,0.41,100.74,3.79,196.79
2012,8,26,18,25.34,24.11,24.73,18.74,92.75,0.32,100.8,3.5,197.54
2012,8,26,19,24.86,23.91,24.39,18.49,94.31,0.24,100.87,3.42,201.87
2012,8,26,20,24.58,23.78,24.18,18.31,95.19,0.24,100.93,3.25,207.8
2012,8,26,21,24.3,23.63,23.96,18.13,95.94,0.27,100.98,3,212.45
2012,8,26,22,24.06,23.45,23.76,17.94,96.31,0.31,101.02,2.78,216.55
2012,8,26,23,23.89,23.32,23.61,17.82,96.44,0.32,100.98,2.85,224.56
2012,8,27,0,23.73,23.19,23.45,17.7,96.69,0.28,100.92,2.89,231.15
2012,8,27,1,23.57,23.07,23.32,17.58,96.88,0.25,100.87,2.79,236.67
2012,8,27,2,23.5,23,23.25,17.52,96.88,0.21,100.82,2.83,242.94
2012,8,27,3,23.37,22.93,23.15,17.4,97.19,0.3,100.81,2.63,247.31
2012,8,27,4,23.23,22.81,23.02,17.27,97.31,0.32,100.85,2.42,250.4
2012,8,27,5,23.12,22.72,22.92,17.21,97.44,0.26,100.89,2.32,254.98
2012,8,27,6,23.22,22.8,23.01,17.27,97.31,0.29,100.93,2.51,257.39
2012,8,27,7,24.12,23.38,23.75,17.88,95.44,0.42,100.98,3.16,258.88
2012,8,27,8,25.06,23.69,24.38,18.25,92,0.62,101.02,3.43,255.74
2012,8,27,9,26.15,23.76,24.96,18.31,86.5,0.78,101.02,3.81,252.09
2012,8,27,10,27.03,23.82,25.42,18.37,82.44,1.17,100.98,3.9,247.39
2012,8,27,11,27.65,23.87,25.76,18.43,79.81,1.81,100.91,3.85,241.35
2012,8,27,12,28.13,24,26.06,18.62,78.19,2.07,100.82,3.85,232.08
2012,8,27,13,28.19,24.04,26.12,18.68,78.12,1.66,100.74,4.08,221.43
2012,8,27,14,27.75,24.13,25.94,18.8,80.62,1.59,100.69,4.47,213.16
2012,8,27,15,27.01,24.16,25.58,18.8,84.38,0.93,100.68,4.63,208.73
2012,8,27,16,26.38,24.2,25.29,18.86,87.62,0.8,100.67,4.4,211.85
2012,8,27,17,25.75,24.23,24.99,18.92,91.25,0.5,100.69,3.65,217.53
2012,8,27,18,24.94,24.09,24.51,18.74,94.88,0.66,100.74,2.78,220.32
2012,8,27,19,24.51,23.83,24.18,18.43,95.88,0.69,100.79,2.86,223.01
2012,8,27,20,24.3,23.66,23.98,18.25,96.12,0.63,100.84,3.23,228.53
2012,8,27,21,24.14,23.55,23.84,18.07,96.38,0.66,100.88,3.64,233.47
2012,8,27,22,23.92,23.43,23.68,17.94,96.88,0.45,100.92,3.45,235.88
2012,8,27,23,23.7,23.27,23.48,17.76,97.25,0.51,100.96,2.5,233.63
2012,8,28,0,23.73,23.25,23.49,17.76,97,0.49,100.94,2.67,233.57
2012,8,28,1,23.65,23.16,23.4,17.7,97,0.4,100.84,3.31,238.53
2012,8,28,2,23.51,23.04,23.27,17.52,97,0.33,100.79,3.13,243.18
2012,8,28,3,23.39,22.94,23.16,17.46,97.19,0.33,100.78,2.88,247.88
2012,8,28,4,23.3,22.86,23.08,17.33,97.25,0.4,100.8,2.59,250.03
2012,8,28,5,23.2,22.79,22.99,17.27,97.38,0.48,100.84,2.4,251.98
2012,8,28,6,23.22,22.8,23.01,17.27,97.31,0.49,100.87,2.37,256.1
2012,8,28,7,23.76,23.16,23.46,17.7,96.44,0.62,100.92,2.94,262.52
2012,8,28,8,24.29,23.48,23.88,18.01,95.06,0.76,100.98,3.42,265.81
2012,8,28,9,24.85,23.65,24.26,18.19,92.94,1.05,101.02,3.94,259.83
2012,8,28,10,25.42,23.68,24.55,18.19,89.94,1.38,101.03,4.38,252.24
2012,8,28,11,26,23.65,24.83,18.19,86.81,1.68,101,4.64,246.37
2012,8,28,12,26.8,23.87,25.33,18.43,83.94,2.24,100.92,4.89,243.15
2012,8,28,13,27.47,23.95,25.71,18.55,81.06,2.67,100.82,5.07,240.79
2012,8,28,14,27.8,23.91,25.86,18.49,79.31,2.68,100.74,5.08,238.34
2012,8,28,15,27.67,23.87,25.76,18.49,79.75,2.09,100.71,4.9,235.12
2012,8,28,16,27.07,24.01,25.54,18.62,83.19,1.69,100.71,4.41,231.47
2012,8,28,17,26.19,24.19,25.19,18.86,88.69,1.35,100.75,3.59,228.09
2012,8,28,18,25.06,24.09,24.58,18.74,94.19,1.13,100.8,2.66,225.48
2012,8,28,19,24.51,23.82,24.17,18.37,95.75,0.95,100.84,2.65,226.08
2012,8,28,20,24.25,23.63,23.94,18.19,96.12,0.84,100.88,2.78,229.78
2012,8,28,21,24.01,23.44,23.73,17.94,96.5,0.73,100.91,2.81,233.26
2012,8,28,22,23.78,23.26,23.52,17.76,96.88,0.64,100.95,2.61,233.27
2012,8,28,23,23.54,23.07,23.3,17.58,97.06,0.68,100.93,2.29,226.79
2012,8,29,0,23.36,22.9,23.13,17.4,97.12,0.64,100.89,2.19,219.94
2012,8,29,1,23.19,22.75,22.98,17.21,97.12,0.62,100.85,2.1,225.6
2012,8,29,2,23.07,22.62,22.85,17.09,97.19,0.49,100.82,2.01,239.95
2012,8,29,3,22.96,22.52,22.74,17.03,97.25,0.47,100.82,2.04,251.01
2012,8,29,4,22.86,22.42,22.64,16.91,97.25,0.47,100.85,2.12,255.71
2012,8,29,5,22.77,22.35,22.56,16.78,97.31,0.65,100.9,2.15,251.76
2012,8,29,6,22.88,22.44,22.66,16.91,97.19,0.71,100.94,2.08,245.36
2012,8,29,7,24.06,23.23,23.65,17.7,95,0.85,100.99,2.58,243.9
2012,8,29,8,25,23.57,24.29,18.07,91.69,1.17,101.06,3.1,241.76
2012,8,29,9,26.14,23.65,24.9,18.19,86.06,1.46,101.08,3.52,238.53
2012,8,29,10,27.06,23.71,25.39,18.25,81.81,1.63,101.06,3.66,236.48
2012,8,29,11,27.58,23.8,25.69,18.37,79.81,2.57,100.99,3.69,233.35
2012,8,29,12,28.23,23.96,26.09,18.55,77.62,2.47,100.88,3.79,231.03
2012,8,29,13,28.51,23.99,26.25,18.62,76.5,3.22,100.79,3.86,228.77
2012,8,29,14,28.15,24,26.08,18.62,78.12,2.01,100.73,3.83,225
2012,8,29,15,27.48,24.15,25.81,18.8,82,1.53,100.72,3.63,220.03
2012,8,29,16,26.84,24.37,25.61,19.04,86.19,1.56,100.74,3.27,214.79
2012,8,29,17,26.13,24.39,25.26,19.04,90,1.71,100.77,3,208.84
2012,8,29,18,25.26,24.23,24.75,18.86,93.88,1.83,100.83,2.49,204.24
2012,8,29,19,24.86,24,24.43,18.62,94.81,1.52,100.87,2.46,203.39
2012,8,29,20,24.61,23.83,24.23,18.37,95.31,1.17,100.91,2.38,205.05
2012,8,29,21,24.38,23.68,24.03,18.25,95.75,0.78,100.97,2.3,208.56
2012,8,29,22,24.19,23.55,23.87,18.07,96.06,0.47,100.99,2.22,214.81
2012,8,29,23,24.01,23.41,23.71,17.94,96.38,0.34,100.96,2.25,223.17
2012,8,30,0,23.89,23.33,23.61,17.82,96.5,0.3,100.9,2.32,231.43
2012,8,30,1,23.75,23.23,23.49,17.76,96.75,0.26,100.88,2.03,235.33
2012,8,30,2,23.62,23.11,23.36,17.58,96.81,0.21,100.9,1.77,235.96
2012,8,30,3,23.52,23,23.26,17.52,96.75,0.16,100.89,1.8,243.43
2012,8,30,4,23.44,22.93,23.19,17.4,96.81,0.14,100.89,1.87,254.22
2012,8,30,5,23.35,22.86,23.11,17.33,96.94,0.17,100.92,1.92,262.3
2012,8,30,6,23.33,22.85,23.09,17.33,97,0.25,100.95,2.02,268.89
2012,8,30,7,23.94,23.28,23.61,17.76,96,0.35,100.99,2.55,276.34
2012,8,30,8,24.61,23.54,24.08,18.07,93.62,0.52,101.05,2.93,280.77
2012,8,30,9,25.44,23.49,24.46,18.01,88.88,0.88,101.1,3.27,277.14
2012,8,30,10,26.37,23.44,24.91,17.94,83.81,1.56,101.1,3.42,272.75
2012,8,30,11,27.09,23.56,25.33,18.07,80.88,2.94,101.05,3.16,270.14
2012,8,30,12,27.55,23.64,25.6,18.19,79.19,3.1,100.96,2.87,266.4
2012,8,30,13,27.55,23.62,25.58,18.19,79.06,2.48,100.88,2.66,261.23
2012,8,30,14,27.3,23.74,25.52,18.31,80.88,2.61,100.82,2.57,254.15
2012,8,30,15,26.95,23.98,25.47,18.62,83.75,1.77,100.79,2.52,247.17
2012,8,30,16,26.59,24.22,25.4,18.86,86.75,1.32,100.78,2.3,244.83
2012,8,30,17,26.05,23.93,24.99,18.49,87.94,0.89,100.81,2.24,243.7
2012,8,30,18,25.05,23.88,24.47,18.43,93.06,0.99,100.86,1.83,239.16
2012,8,30,19,24.56,23.61,24.08,18.13,94.25,0.98,100.91,1.88,237.24
2012,8,30,20,24.3,23.43,23.87,17.94,94.75,0.93,100.98,1.99,236.19
2012,8,30,21,24.11,23.3,23.7,17.76,95.06,0.95,101.02,2.13,236.19
2012,8,30,22,23.94,23.2,23.57,17.7,95.5,1.07,101.05,2.34,237.69
2012,8,30,23,23.77,23.12,23.45,17.58,96.06,0.97,101.01,2.59,239.57
2012,8,31,0,23.62,23.05,23.33,17.52,96.56,0.8,100.95,2.79,241.79
2012,8,31,1,23.46,22.94,23.2,17.46,96.75,0.73,100.88,2.82,243.65
